id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
9818836,Apartment in Rio - Copacabana,26910438,Paula,,Copacabana,-22.96456,-43.17879,Entire home/apt,500,5,2,2021-01-02,0.03,1,350,1,
9825096,Bad & breakfast,50601574,Jose Melo,,Vargem Pequena,-22.98988,-43.43497,Private room,93,1,50,2021-11-15,0.77,2,340,9,
9825881,House for the period of the Olympics,50607478,Suzane,,Guaratiba,-22.98357,-43.55729,Entire home/apt,1000,1,0,,,1,365,0,
9826058,Rio - Carnaval 2016,50607991,Walder,,Laranjeiras,-22.93692,-43.17986,Entire home/apt,420,4,0,,,1,178,0,
9826499,Um Belo Quarto no Flamengo,858673,Suely,,Flamengo,-22.94178,-43.17587,Private room,150,2,11,2020-03-01,0.17,1,208,0,
9826507,"Very safe, Great location in the heart of Botafogo",50238787,Karla,,Botafogo,-22.95377,-43.18627,Entire home/apt,350,4,5,2019-03-06,0.07,2,288,0,
9828495,Best choice! | South Zone Rio | LAGOA | OLYMPICS!,50620948,Rafael,,Centro,-22.90586,-43.172,Entire home/apt,2500,1,0,,,1,365,0,
9837356,"Cozy, large, modern and renewed",50642274,Eduardo,,Laranjeiras,-22.93276,-43.18233,Entire home/apt,2000,5,6,2016-07-31,0.08,1,358,0,
9841294,Awesome Apartment - Olympic Park,50675957,Jonathas,,Jacarepaguá,-22.96792,-43.4121,Entire home/apt,681,2,3,2016-08-18,0.05,1,360,0,
9844789,Apto. 2 QUARTOS em rua típica de Santa Teresa,50690075,Rosa,,Santa Teresa,-22.92185,-43.1865,Entire home/apt,247,2,30,2021-12-05,0.41,1,321,9,
9851666,Ipanema GREAT LOCATION 444 Apto 1101,14095160,Claudia,,Ipanema,-22.98431,-43.21015,Entire home/apt,1300,7,0,,,15,82,0,
9853331,Amazing apartment in LEBLON,50141940,Elie,,Leblon,-22.98135,-43.22085,Entire home/apt,814,3,157,2021-11-20,2.16,1,94,16,
9853431,Ipanema PRIME LOCATION 517 Apto 804,14095160,Claudia,,Ipanema,-22.98288,-43.2096,Entire home/apt,1200,7,2,2017-02-12,0.03,15,66,0,
9854321,Great Apartment in Rio!!,50729220,Annibal,,Barra da Tijuca,-22.98603,-43.35869,Entire home/apt,1200,7,1,2016-08-13,0.02,1,365,0,
9855562,"CASA SOLAR PRÓXIMO PRAIAS, RIOCENTRO, ROCK IN RIO",14315601,Aroldo,,Barra da Tijuca,-23.01192,-43.43661,Entire home/apt,3000,5,0,,,47,177,0,
9856711,Cozy apartment in Copacabana heart,33278345,Maria,,Copacabana,-22.97481,-43.19028,Entire home/apt,480,6,8,2021-02-28,0.11,2,0,1,
9859463,Gorgeous penthouse with views+ lush rooftop garden,50748751,Ineke,,Glória,-22.9206,-43.17507,Entire home/apt,1322,3,2,2020-02-29,0.08,1,353,0,
9859545,"Ipanema,  207 Apto 1503  1 Bedr 5 People",14095160,Claudia,,Ipanema,-22.98319,-43.20314,Entire home/apt,1000,7,5,2016-05-04,0.07,15,69,0,
9859990,Excellent location in Copacabana,50719570,Alice,,Copacabana,-22.97788,-43.19336,Entire home/apt,486,3,44,2021-12-14,0.60,1,335,12,
9861834,Cosy room in the heart of Copacaba,50757627,Joana,,Copacabana,-22.9719,-43.18613,Private room,193,2,234,2021-12-24,3.19,1,290,36,
9863483,"LEBLON:2 quadras da praia, melhor ponto do Bairro.",50764335,Silvia,,Leblon,-22.98759,-43.22539,Entire home/apt,591,3,32,2021-07-15,0.46,1,190,2,
9863894,Flat in Barra - Rio de Janeiro JUST RENOVATED!,9327347,Fernanda,,Barra da Tijuca,-23.0109,-43.32113,Entire home/apt,863,4,86,2021-07-24,1.22,1,73,12,
9863926,No coraçaó d Copacabana vista verde silencioso,50762619,Alain,,Copacabana,-22.96415,-43.17766,Entire home/apt,650,10,5,2018-01-07,0.07,1,357,0,
9866060,Casa inteira na Praia de Botafogo,50776376,Elluar,,Flamengo,-22.94078,-43.17722,Entire home/apt,486,2,3,2018-02-14,0.05,1,169,0,
9872638,Excelente 2 quartos próximo Ipanema,8303861,Carlos Eduardo,,Copacabana,-22.98091,-43.19497,Entire home/apt,963,1,1,2016-02-12,0.01,23,364,0,
9872782,IPANEMA BEST LOCATION 525 Apt 608,14095160,Claudia,,Ipanema,-22.98289,-43.2111,Entire home/apt,900,7,0,,,15,82,0,
9873078,Copacabana Best Deal Guest House Room 4,24231115,Paloma,,Copacabana,-22.96958,-43.18292,Private room,360,7,2,2016-02-14,0.03,4,2,0,
9873225,Quarto com cama grande em Copacabana,506187,Sheila,,Copacabana,-22.97145,-43.18811,Private room,217,3,1,2017-01-02,0.02,3,348,0,
9873616,Ipanema  GREAT LOCATION 525 Apto 619,14095160,Claudia,,Ipanema,-22.98433,-43.21103,Entire home/apt,900,7,1,2016-01-02,0.01,15,81,0,
9874229,Ipanema BEST LOCATION 207 Apto 707,14095160,Claudia,,Ipanema,-22.98353,-43.203,Entire home/apt,1100,7,1,2021-01-28,0.09,15,62,1,
9874975,Best View of Rio de Janeiro,50813375,Carlos Fernando,,Lagoa,-22.97053,-43.20652,Entire home/apt,3973,2,2,2017-03-09,0.03,1,363,0,
9877272,Modern ipanema 1 bedroom,14314998,Rio Unique,,Copacabana,-22.98618,-43.18916,Entire home/apt,1120,5,5,2021-05-04,0.07,22,351,1,
9878322,Cobertura charmosa a uma quadra do metrô.,50827224,Edmundo,,Botafogo,-22.9496,-43.18681,Entire home/apt,257,15,27,2021-11-30,0.74,1,128,5,
9878360,5 Suites piscina Olimpiadas Barra,50827298,Olimpiadas,,Barra da Tijuca,-23.00934,-43.43636,Entire home/apt,3856,19,0,,,1,363,0,
9879176,OCEAN FLAT REFORMADO 2 Q IPANEMA,532498,Luis,,Ipanema,-22.98525,-43.20675,Entire home/apt,500,2,5,2021-08-01,0.07,47,337,3,
9880516,Quarto p/ temporada perto Maracanã,50835089,João Paulo De Araujo,,Vila Isabel,-22.92285,-43.23652,Private room,122,7,0,,,1,364,0,
9883860,"",50848059,Mark,,Ipanema,-22.98495,-43.20643,Entire home/apt,1500,7,0,,,1,365,0,
9886094,COPA STUDIO DESIGN,22630219,Paulo,,Copacabana,-22.97183,-43.18596,Entire home/apt,502,2,5,2021-12-24,3.95,1,205,5,
9888743,"PRAIA IPANEMA RE ,2 SUITES,PISC,SAUN, ACAD,JACUZZI",15839245,Renata,,Ipanema,-22.98224,-43.20044,Entire home/apt,643,2,4,2021-03-24,0.34,3,268,4,
9890087,Princesinha de Copacabana / Studio,17666200,David,,Copacabana,-22.98527,-43.19258,Entire home/apt,514,3,22,2019-04-11,0.30,1,355,0,
9894389,Casa Camorim Olimpíada  quarto perto Park Olimpico,50893268,Adriana,,Jacarepaguá,-22.96388,-43.4068,Private room,250,4,2,2019-10-07,0.04,10,365,0,
9899202,Beautifull Sugar Loaf Room,1729771,Lele,,Urca,-22.94512,-43.16188,Private room,225,7,2,2018-08-05,0.03,2,239,0,
9903460,Amplo e espaçoso para até 6 pessoas,2909384,Guilherme,,Copacabana,-22.9731,-43.18808,Entire home/apt,443,3,30,2021-02-20,0.41,1,25,2,
9903559,Copacabana Praia e Lazer,33360729,Taísa,,Copacabana,-22.97823,-43.18967,Entire home/apt,464,2,7,2021-11-15,0.10,1,254,3,
9904315,"Ipanema Arpoador, Deslumbrante vista mar e varanda",50855857,Eliane Pessoa,,Copacabana,-22.986521,-43.190147,Entire home/apt,1000,3,99,2021-12-16,1.44,2,202,13,
9906156,Aparthotel in Leblon. Top location.,34249771,Thomas,,Leblon,-22.98496,-43.22677,Entire home/apt,642,1,127,2021-12-15,1.77,1,115,19,
9906599,Private Suite - Lagoa,48422460,Fabio,,Lagoa,-22.96578,-43.20007,Entire home/apt,450,3,9,2020-02-25,0.17,1,302,0,
9906989,Apartamento no Flamengo,14670035,Érica,,Flamengo,-22.92829,-43.1745,Entire home/apt,514,3,13,2021-11-15,0.18,2,337,1,
9918325,Apt Copacabana de frente para a praia 1005,30669035,Aldomir,,Leme,-22.96362,-43.16945,Entire home/apt,220,4,4,2019-01-25,0.08,8,0,0,
9921159,Apartamento em Copacabana,51001068,Pedro,,Copacabana,-22.96234,-43.17559,Entire home/apt,875,4,0,,,1,364,0,
9922945,Copacabana 5 stars 2 minutes from the beach.,51007889,Tania Mara Deslandes,,Copacabana,-22.96509,-43.17615,Entire home/apt,469,2,116,2021-12-19,1.59,1,134,13,
9924091,Conjugado na Praia do Flamengo,23051887,Andre NM,,Flamengo,-22.93295,-43.17396,Private room,199,5,5,2016-08-15,0.07,2,360,0,
9929491,Reveillon no melhor ponto da Península na Barra!,51042513,Rick,,Barra da Tijuca,-22.99145,-43.35059,Private room,567,4,0,,,2,364,0,
9933426,New year's/ Summer - Rio de Janeiro - Bedrooms,5853237,Tasso,,Botafogo,-22.94019,-43.18284,Private room,1702,1,1,2016-08-10,0.02,1,365,0,
9934813,Apartamento lindo e novo!!,51063385,Alexia,,Copacabana,-22.97044,-43.18796,Entire home/apt,923,3,87,2021-12-04,1.25,1,326,4,
9935580,350m2 apt in Leblon for Olympics,51067753,Bruna,,Leblon,-22.98358,-43.22785,Entire home/apt,4824,7,0,,,1,365,0,
9935612,A Deslumbrante Vista da Praia de Copacabana,46082356,Patrícia,,Copacabana,-22.96542,-43.17542,Entire home/apt,620,5,107,2021-12-01,1.50,5,37,16,
9940113,Studio in Leblon for 4 people,1982737,Estadia,,Leblon,-22.98081,-43.22507,Entire home/apt,922,2,33,2020-02-22,0.45,78,250,0,
9942269,Ocean-view flat in Barra da Tijuca,51095556,Sergio,,Barra da Tijuca,-23.01037,-43.32039,Entire home/apt,186,2,69,2020-03-10,0.98,1,1,0,
9942337,Ipanema Apto de 2 quartos,51096213,Vera,,Ipanema,-22.98406,-43.20804,Entire home/apt,786,6,87,2021-11-29,1.21,1,32,4,
9945450,Cozy Room in Warm Charming aprtnt,51110924,Pedro,,Laranjeiras,-22.93938,-43.19351,Private room,150,1,1,2020-01-02,0.04,1,0,0,
9949905,Casa Ilha da Gigóia,50758363,Uara,,Barra da Tijuca,-23.00249,-43.30749,Entire home/apt,250,2,40,2021-11-29,0.56,2,210,8,
9950051,Rio Top 3 Bdr! Copacabana Top View!,51131302,Leandro,,Leme,-22.96362,-43.17103,Entire home/apt,3000,3,61,2021-12-17,0.84,2,285,21,
9950910,Sofisticado Vista Corcovado Zona Sul Vaga,51137393,Ana,,Cosme Velho,-22.9417,-43.19647,Entire home/apt,200,30,0,,,2,148,0,
9952483,"Suite Balcony, breezy, sunny morning.",51144125,Maria  Da Glória,,Anil,-22.94719,-43.3359,Private room,227,1,2,2019-10-06,0.03,1,365,0,
9952847,Only share rooms up to 9 guest,13635061,Adriana,,Copacabana,-22.97113,-43.18682,Private room,2457,1,8,2019-03-13,0.11,11,179,0,
9954216,Flat in Leblon.,50020036,Manoel,,Leblon,-22.98215,-43.22442,Entire home/apt,401,2,97,2021-12-05,1.35,1,38,20,
9954535,IPANEMA BEACH,11782291,Lucas,,Ipanema,-22.98684,-43.20564,Entire home/apt,500,1,2,2016-08-20,0.03,14,21,0,
9954612,"Apartamento tipo casa, vista verde!",51153908,Denise,,Laranjeiras,-22.93627,-43.18646,Entire home/apt,800,3,0,,,1,365,0,
9956117,Comfort and safety in Copacabana,51162050,Lucia,,Copacabana,-22.97404,-43.19277,Entire home/apt,421,3,6,2016-07-20,0.08,2,359,0,
9957485,Apartment Copacabana - Beach Block,22409270,Rafael,,Copacabana,-22.9682,-43.18168,Entire home/apt,629,10,71,2021-11-19,0.98,2,203,2,
9964602,Apart Copacabana,51205230,Barbara,,Copacabana,-22.96878,-43.18111,Entire home/apt,336,4,22,2021-12-19,0.30,1,313,7,
9964794,Charming studio in Botafogo,7494141,Luciana,,Botafogo,-22.94907,-43.18723,Entire home/apt,150,2,35,2017-09-24,0.48,1,0,0,
9966048,Small apartment next to Lapa,51211613,Carlos Daniel,,Centro,-22.91464,-43.1886,Entire home/apt,121,2,15,2020-02-25,0.21,1,348,0,
9971237,Olimpíadas Casa 10min ParqOlímpico -Barra Posto 6,51186961,Anne,,Barra da Tijuca,-23.01048,-43.34136,Entire home/apt,1500,1,0,,,1,362,0,
9971255,FLAMENGO BEACH PARK,51237351,Maria,,Flamengo,-22.93095,-43.17531,Entire home/apt,313,15,4,2020-02-04,0.08,1,343,0,
9976637,Duplex Charmoso - Ótima localização e segurança.,12655740,Silvio,,Centro,-22.903961,-43.170235,Entire home/apt,790,2,0,,,1,317,0,
9984074,#Paraiso Bora Bora Resort Real,9750832,Mônica,,Barra da Tijuca,-22.97328,-43.38973,Entire home/apt,693,2,13,2021-11-15,0.20,2,327,2,
9985150,ALUGO VAGA EM QUARTO COPACABANA RJ,42332651,Vanessa,,Copacabana,-22.96851,-43.18077,Private room,750,30,0,,,2,362,0,
9985563,ALUGUEL PARA AS OLIMPÍADAS NA BARRA,51306991,Thaianna,,Jacarepaguá,-22.96672,-43.38275,Entire home/apt,2229,5,0,,,3,365,0,
9985623,Quarto e sala perto da praia e vista para o Cristo,51306052,Danilo,,Copacabana,-22.97201,-43.18627,Entire home/apt,507,2,1,2021-12-19,1,1,68,1,
9985669,Excellent 2 bedrooms in Ipanema,13718449,Márcio,,Ipanema,-22.9811,-43.19838,Entire home/apt,450,2,25,2021-01-04,0.34,2,354,1,
9987200,The best suite in Copacabana (total privacy),51314789,Dumont,,Copacabana,-22.96079,-43.17551,Private room,257,2,141,2021-12-12,1.94,3,70,12,
9988666,Apartamento 2 quartos Ipanema,51321275,Gustavo,,Ipanema,-22.984,-43.21509,Entire home/apt,2000,3,2,2019-01-04,0.04,1,363,0,
9989703,Fantastic apartment in Copacabana,50890793,Magda,,Copacabana,-22.96412,-43.17729,Entire home/apt,656,3,13,2021-11-16,0.18,1,87,3,
9993627,Copacabana space for GROUP near beach,45296326,Isadora,,Copacabana,-22.96448,-43.18412,Private room,421,3,8,2020-01-05,0.11,2,68,0,
9994189,Entire Apartment in Ipanema/Near the beach.,29849369,Mirian,,Ipanema,-22.98531,-43.19627,Entire home/apt,342,4,102,2021-12-23,1.41,1,136,9,
9997393,Arcos da Lapa/Glória - Apto Studio,25736518,Cláudia,,Glória,-22.91799,-43.17705,Entire home/apt,250,1,1,2016-02-11,0.01,2,0,0,
10006515,Quarto Temporada 1 Pes. Recreio Rio de Janeiro,35106765,Gilson,,Recreio dos Bandeirantes,-23.01251,-43.45442,Private room,79,10,3,2020-03-28,0.05,2,0,0,
10008627,Apartamento moderno e funcional. Silencioso,51408280,Ana Alice,,Humaitá,-22.95353,-43.19786,Entire home/apt,571,2,3,2020-01-03,0.05,1,85,0,
10008778,Copa Mar II - Belissima Vista do Posto 6 da Praia de Copacabana,6422051,CrisTemporada,,Copacabana,-22.98243,-43.19034,Entire home/apt,1064,1,28,2021-12-16,0.39,9,114,19,
10009999,Horto flat with small garden,1282196,Ynaie,,Jardim Botânico,-22.96536,-43.23053,Entire home/apt,482,2,2,2020-02-27,0.08,1,0,0,
10012582,Antique house in a historical place,51425174,Teresinha,,Catete,-22.92623,-43.18057,Private room,120,2,2,2020-02-25,0.03,1,357,0,
10013535,En-Suite Double Bedroom 200 Mt from Copabana Beach,38867290,Gizela,,Copacabana,-22.97404,-43.18831,Private room,249,4,3,2021-01-10,0.05,3,104,2,
10018338,Cozy with wonderful view Quarto 1,51443132,Karina,,Jardim Botânico,-22.9635,-43.22181,Private room,60,30,19,2021-12-11,0.26,2,98,4,
10020341,EXCELLENT APARTMENT IN BARRA DA TIJUCA-RJ,3105988,Deborah,,Barra da Tijuca,-23.00978,-43.43029,Entire home/apt,207,2,11,2018-04-07,0.15,1,2,0,
10020384,condo btorre 708,4307081,Nereu A,,Ipanema,-22.98265,-43.20072,Entire home/apt,965,1,0,,,56,365,0,
10020979,Apartment in excellent location Catete.,51455903,Rogerio,,Catete,-22.92807,-43.17912,Entire home/apt,323,2,27,2021-09-04,0.37,1,55,1,
10029515,Apt Copacabana perto da praia 907,30669035,Aldomir,,Copacabana,-22.97139,-43.18744,Entire home/apt,160,3,0,,,8,0,0,
10030512,M80 - Copacabana Beach Block - Great Studio,51227019,Pedro,,Copacabana,-22.97286,-43.18671,Entire home/apt,596,3,139,2021-12-07,1.92,4,124,25,
10030515,- Copacabana - Posto Seis -,30158878,Shara,,Copacabana,-22.98535,-43.18967,Entire home/apt,420,6,1,2016-11-25,0.02,1,356,0,
10030955,Apt Linda Vista Lagoa - Rio,51496939,Livia,,Lagoa,-22.97194,-43.20405,Private room,700,1,0,,,1,363,0,
10033028,Cosy Modern 1Bdr Apt in Copacabana/RJ near Ipanema,4232997,Gabriel,,Copacabana,-22.98257,-43.19124,Entire home/apt,489,7,150,2021-12-08,2.10,4,234,13,
10034304,Lindo apartamento em Botafogo,36911251,Pedro Henrique,,Botafogo,-22.95541,-43.19189,Entire home/apt,407,1,5,2020-01-01,0.08,2,288,0,
10034558,3 quartos 1km da Praia Leme e Copa,51513458,Lucas,,Botafogo,-22.95614,-43.17869,Private room,200,5,1,2016-11-27,0.02,2,365,0,
10035945,"Studio in Copacabana / Ipanema beach, ocean view !",238091,Dália,,Copacabana,-22.98304,-43.1908,Entire home/apt,323,3,131,2021-12-15,1.81,2,319,35,
10037169,cozy studio in Rio de Janeiro,51524297,Alex,,Centro,-22.89956,-43.18115,Entire home/apt,120,1,9,2017-09-03,0.12,1,317,0,
10038496,Copacabana Apartment Posto 6,51530266,Ana Valéria,,Copacabana,-22.9851,-43.18988,Entire home/apt,439,5,123,2021-12-21,1.70,1,92,12,
10040491,Casa Ecológica #1,13021983,Pedro,,Botafogo,-22.955108628832157,-43.18044683527163,Private room,269,1,8,2016-08-22,0.11,2,13,0,
10044026,Cama em Dormitório Misto com até 5 Camas-Riocentro,26748682,Rose Kaneko,,Curicica,-22.95083,-43.38277,Shared room,195,1,9,2021-07-03,0.12,15,365,1,
10048102,Apto. Posto 6 - Copacabana a 50 metros da praia,51573622,Rita,,Copacabana,-22.98374,-43.19078,Entire home/apt,427,7,28,2021-11-01,0.43,1,55,3,
10054390,NEW!!! Amazing Leblon Beach.,51599071,Monica,,Leblon,-22.98423,-43.22221,Entire home/apt,380,3,155,2021-12-23,2.21,1,78,20,
10056813,"Quarto, sala, posto 2, a uma quadra da praia",51609970,Tiago Savignon Cardoso,,Copacabana,-22.96682,-43.18171,Entire home/apt,183,7,15,2021-11-28,0.62,1,317,9,
10064723,Duplex na Barra,15395195,Thay,,Barra da Tijuca,-23.00622,-43.32734,Entire home/apt,2857,3,4,2016-08-21,0.05,1,365,0,
10065203,condo vis 6044,4307081,Nereu A,,Ipanema,-22.98536,-43.19538,Entire home/apt,766,1,0,,,56,364,0,
10065246,Apartment for 8 persons - 802,46235793,Daniela,,Copacabana,-22.98076,-43.18945,Entire home/apt,1414,3,1,2016-08-17,0.02,4,155,0,
10065255,Lindíssimo apt próximo vila olímpic,50843892,Ricardo,,Freguesia (Jacarepaguá),-22.9537,-43.34821,Entire home/apt,1703,1,0,,,1,365,0,
10072027,Raimundo,18761518,Raimundo,,Barra da Tijuca,-23.00728,-43.31571,Entire home/apt,1085,4,4,2019-04-08,0.06,1,309,0,
10073489,"City Centre Apartment Rio de Janeiro, Av Beira Mar",51253061,Patrick,,Glória,-22.91145,-43.16976,Private room,9000,1,19,2020-03-04,0.26,3,173,0,
10074154,Studio bem localizado Zona Sul Flamengo,51689400,Maykon,,Flamengo,-22.93527,-43.17795,Entire home/apt,220,7,10,2021-12-22,0.14,1,328,8,
10075043,Elegante Studio Praça Mauá,18191026,Sandra,,Centro,-22.89886,-43.17982,Entire home/apt,285,30,0,,,1,365,0,
10084107,2 quartos Barra da Tijuca,46953072,Pollianna,,Barra da Tijuca,-22.97401,-43.39238,Entire home/apt,584,1,9,2018-05-21,0.12,2,90,0,
10087520,Spacious 3 bedroom apartment in Copacabana,1336088,Isaac,,Copacabana,-22.96217,-43.17801,Entire home/apt,2327,2,45,2020-03-10,0.69,1,130,0,
10088425,House in Laranjeiras,51669260,Margarete,,Laranjeiras,-22.9349,-43.18219,Entire home/apt,567,2,0,,,2,352,0,
10093904,Art Deco in Copacabana,32140168,Charles,,Copacabana,-22.96685,-43.18365,Entire home/apt,551,3,47,2021-11-15,0.65,2,33,6,
10094083,LINDA MANSÃO NOVO LEBLON PERTO DE TUDO!,14315601,Aroldo,,Barra da Tijuca,-23.00457,-43.38245,Entire home/apt,14188,7,0,,,47,177,0,
10094543,Apto a uma quadra da Praia de Copacabana,24671956,Cândida,,Copacabana,-22.97945,-43.19189,Entire home/apt,536,3,7,2020-10-13,0.11,1,156,0,
10096407,Apartamento na quadra da praia de Ipanema. Posto 8,36336811,Letícia,,Ipanema,-22.98664,-43.19344,Entire home/apt,370,5,2,2021-01-03,0.07,3,94,1,
10097463,condo antopar,9270905,Carlos,,Ipanema,-22.98467,-43.19526,Entire home/apt,738,1,0,,,26,363,0,
10097656,Apê Tijuca- Próximo ao metrô,51817880,Hálen,,Tijuca,-22.9203,-43.23224,Private room,227,1,0,,,1,365,0,
10097705,condo antopar,4307081,Nereu A,,Ipanema,-22.98444,-43.19493,Entire home/apt,738,1,3,2016-08-22,0.04,56,363,0,
10098310,"Copacabana RJ, 150m near beach, 1 bedroom, WIFI",44998900,Ana,,Copacabana,-22.96774,-43.183,Entire home/apt,457,4,13,2021-01-04,0.18,1,43,1,
10098987,Belo e aconchegante na praia! Ótimo para famílias!,40518324,Adriana,,Barra da Tijuca,-23.01083,-43.35613,Entire home/apt,233,4,102,2021-12-07,1.62,2,250,28,
10102180,"Leblon , otimo apt no melhor ponto.",51841716,Paulo Renato,,Leblon,-22.98253,-43.22684,Entire home/apt,643,7,0,,,1,165,0,
10102659,Charmoso e confortável quarto/sala,51844382,Marcio,,Copacabana,-22.97424,-43.19354,Entire home/apt,350,3,111,2021-12-14,1.52,1,278,19,
10102822,"8 people, beach of Copacabana SF25/1202",22085127,Davimar,,Copacabana,-22.98085,-43.19043,Entire home/apt,1343,5,0,,,2,104,0,
10104228,Studio in the Best of Copacabana - Rio,19382104,Henrique,,Copacabana,-22.98338,-43.19256,Entire home/apt,378,3,120,2021-12-20,1.79,3,128,39,
10104602,PenthouZen - Charming Accommodation for couple,3201870,Cirlea,,Glória,-22.92356,-43.17502,Entire home/apt,1350,3,2,2018-01-01,0.03,1,61,0,
10110618,Pousada dos pássaros suite,17175278,Elcio,,Brás de Pina,-22.8254,-43.28293,Private room,143,1,4,2020-09-11,0.08,6,90,0,
10116578,Apartamento zona sul do RJ,51915770,Luiz Rodrigo,,Laranjeiras,-22.93035,-43.18235,Entire home/apt,1419,1,0,,,1,365,0,
10117266,APARTAMENTO NOVO! SUPER COOL! ÓTIMO PARA GRUPOS !,24954403,Romana,,Copacabana,-22.98217,-43.19328,Entire home/apt,1084,8,18,2021-10-04,0.59,3,247,3,
10119796,Quarto próximo ao Maracanã,51932929,Fabíola,,Vila Isabel,-22.91066,-43.24062,Private room,174,1,0,,,1,365,0,
10119887,Studio Tati - conforto e segurança em Copacabana,51162050,Lucia,,Copacabana,-22.97437,-43.19185,Entire home/apt,350,1,1,2019-10-05,0.04,2,52,0,
10120106,1 semana reveillon só para muheres,51932480,Verônica,,São Cristóvão,-22.90277,-43.22305,Private room,150,7,0,,,1,363,0,
